_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,sentiment,sentiment:confidence,date,id,query,sentiment_gold,text
623498973,FALSE,finalized,6,12/12/2014 0:47,3,0.3436,Tue Dec 09 02:12:47 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623498974,FALSE,finalized,3,12/11/2014 22:07,3,1,Tue Dec 09 02:13:18 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623498975,FALSE,finalized,3,12/11/2014 21:02,3,0.6722,Tue Dec 09 02:13:43 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623498976,FALSE,finalized,6,12/12/2014 19:53,3,0.5042,Tue Dec 09 02:13:45 +0000 2014,5.42E+17,#AAPL OR @Apple,,teamcavuto usalivestrong apple misplaced neil they should protest at city hal and the mayors office and police station not apple
623498977,FALSE,finalized,3,12/12/2014 14:08,3,0.6651,Tue Dec 09 02:13:50 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623498978,FALSE,finalized,3,12/11/2014 22:09,1,0.665,Tue Dec 09 02:14:03 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623498979,FALSE,finalized,6,12/12/2014 19:54,3,0.6834,Tue Dec 09 02:14:07 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623498980,FALSE,finalized,3,12/12/2014 8:47,5,0.6708,Tue Dec 09 02:14:40 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt schreier it makes you smarter elevate is apple app of the year congratulations jessepickard and team
623498981,FALSE,finalized,6,12/12/2014 14:28,5,0.3457,Tue Dec 09 02:14:46 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623498982,FALSE,finalized,3,12/12/2014 19:59,3,1,Tue Dec 09 02:14:48 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623498983,FALSE,finalized,3,12/12/2014 20:45,1,0.6804,Tue Dec 09 02:15:16 +0000 2014,5.42E+17,#AAPL OR @Apple,,oh espn your live streaming on apple tv blows
623498984,FALSE,finalized,3,12/11/2014 20:52,3,1,Tue Dec 09 02:16:28 +0000 2014,5.42E+17,#AAPL OR @Apple,,teamcavuto charliekirk11 apple what did macy s have to do with it or the other stores they blocked
623498985,FALSE,finalized,4,12/12/2014 9:04,3,0.7253,Tue Dec 09 02:17:28 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623498986,FALSE,finalized,3,12/12/2014 2:36,3,1,Tue Dec 09 02:18:05 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623498987,FALSE,finalized,3,12/11/2014 22:27,1,0.6591,Tue Dec 09 02:18:23 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623498988,FALSE,finalized,4,12/11/2014 14:05,3,1,Tue Dec 09 02:18:29 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623498989,FALSE,finalized,3,12/12/2014 21:40,3,0.6538,Tue Dec 09 02:18:54 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623498990,FALSE,finalized,3,12/12/2014 12:11,3,0.6474,Tue Dec 09 02:19:31 +0000 2014,5.42E+17,#AAPL OR @Apple,,if you can t make or receive calls on your iphone you might not be able to make or receive calls on yo apple
623498991,FALSE,finalized,6,12/12/2014 4:58,1,0.3512,Tue Dec 09 02:23:03 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623498992,FALSE,finalized,3,12/11/2014 22:27,3,0.6445,Tue Dec 09 02:24:11 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623498993,FALSE,finalized,6,12/12/2014 21:27,1,0.6876,Tue Dec 09 02:25:07 +0000 2014,5.42E+17,#AAPL OR @Apple,,why does my battery die so quick apple
623498994,FALSE,finalized,3,12/12/2014 21:13,3,1,Tue Dec 09 02:26:57 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623498995,FALSE,finalized,3,12/12/2014 14:08,3,0.6552,Tue Dec 09 02:27:18 +0000 2014,5.42E+17,#AAPL OR @Apple,,teamcavuto apple it s all phony anger these protestors don t really care about blacks dieing or how if they did they d be after chicago
623498996,FALSE,finalized,3,12/12/2014 8:54,3,0.7079,Tue Dec 09 02:27:42 +0000 2014,5.42E+17,#AAPL OR @Apple,,teamcavuto stuntbrain apple no rule against protesting and picking up a spare lightening cable
623498997,FALSE,finalized,3,12/11/2014 22:07,3,1,Tue Dec 09 02:28:20 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623498998,FALSE,finalized,4,12/12/2014 2:30,3,0.7325,Tue Dec 09 02:29:24 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623498999,FALSE,finalized,3,12/12/2014 21:51,3,0.6538,Tue Dec 09 02:30:14 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623499000,FALSE,finalized,3,12/11/2014 21:13,3,0.6672,Tue Dec 09 02:31:10 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623499001,FALSE,finalized,3,12/12/2014 1:24,1,1,Tue Dec 09 02:33:07 +0000 2014,5.42E+17,#AAPL OR @Apple,,apple airplay sucks on yosemite
623499002,FALSE,finalized,3,12/12/2014 19:41,3,0.6544,Tue Dec 09 02:34:14 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623499003,FALSE,finalized,6,12/12/2014 15:50,1,0.5094,Tue Dec 09 02:35:40 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623499004,FALSE,finalized,3,12/12/2014 19:36,3,0.6434,Tue Dec 09 02:37:12 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623499005,FALSE,finalized,3,12/11/2014 21:56,3,0.6367,Tue Dec 09 02:40:31 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623499006,FALSE,finalized,3,12/11/2014 18:44,1,1,Tue Dec 09 02:41:17 +0000 2014,5.42E+17,#AAPL OR @Apple,,ok fatty apple thanks 4 almost burning my house down
623499007,FALSE,finalized,3,12/12/2014 21:19,3,0.6725,Tue Dec 09 02:41:54 +0000 2014,5.42E+17,#AAPL OR @Apple,,apple everybody else can track when stuff will show up why can t you usps has great small package tracking
623499008,FALSE,finalized,4,12/12/2014 9:06,3,0.7253,Tue Dec 09 02:44:35 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623499009,FALSE,finalized,3,12/12/2014 2:50,5,0.657,Tue Dec 09 02:46:12 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623499010,FALSE,finalized,3,12/12/2014 16:15,3,0.6823,Tue Dec 09 02:46:56 +0000 2014,5.42E+17,#AAPL OR @Apple,,panic jpetersen good call i thought apple was going to compete with dropbox droplr etc this is a bad sign like my macpro std 250gb hd
623499011,FALSE,finalized,3,12/12/2014 15:01,1,1,Tue Dec 09 02:49:52 +0000 2014,5.42E+17,#AAPL OR @Apple,,i seriously f ing hate this new version of apple itunes spend hours trying to figure out how to synch w o deleting everything
623499012,FALSE,finalized,3,12/12/2014 19:41,1,1,Tue Dec 09 02:53:47 +0000 2014,5.42E+17,#AAPL OR @Apple,,apple what the heck my phone screen looks like it lost a battle with a windstorm
623499013,FALSE,finalized,3,12/12/2014 2:58,5,0.6665,Tue Dec 09 02:54:17 +0000 2014,5.42E+17,#AAPL OR @Apple,,congrats apple i mean he wasn t using googlehangouts right apple google
623499014,FALSE,finalized,3,12/12/2014 21:13,3,1,Tue Dec 09 02:56:16 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623499015,FALSE,finalized,3,12/12/2014 15:04,3,1,Tue Dec 09 03:00:25 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623499016,FALSE,finalized,3,12/11/2014 20:31,3,1,Tue Dec 09 03:06:05 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt smartoutsource1 steve wozniak calls apple s legendary garage a bit of a myth
623499017,FALSE,finalized,3,12/12/2014 15:02,3,1,Tue Dec 09 03:07:23 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623499018,FALSE,finalized,3,12/12/2014 21:34,1,0.6884,Tue Dec 09 03:08:18 +0000 2014,5.42E+17,#AAPL OR @Apple,,teamcavuto rowdman53 apple it s democrat funded ows amp paid protesters distraction from democrat failures aca amnesty taxes debt economy
623499019,FALSE,finalized,6,12/12/2014 21:27,3,0.4957,Tue Dec 09 03:12:12 +0000 2014,5.42E+17,#AAPL OR @Apple,,just received my auugmotionsynth just got ta wait for apple to approve their app now
623499020,FALSE,finalized,3,12/12/2014 11:18,5,0.6635,Tue Dec 09 03:13:30 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623499021,FALSE,finalized,3,12/12/2014 1:24,3,0.6868,Tue Dec 09 03:19:22 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623499022,FALSE,finalized,3,12/11/2014 18:41,3,0.6894,Tue Dec 09 03:19:42 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623499023,FALSE,finalized,3,12/12/2014 21:25,1,1,Tue Dec 09 03:20:21 +0000 2014,5.42E+17,#AAPL OR @Apple,,why does my phone suck so much apple
623499024,FALSE,finalized,3,12/12/2014 17:00,3,0.6631,Tue Dec 09 03:20:42 +0000 2014,5.42E+17,#AAPL OR @Apple,,aevan720 apple dude i play trombone i m worried
623499025,FALSE,finalized,3,12/12/2014 3:01,3,1,Tue Dec 09 03:21:02 +0000 2014,5.42E+17,#AAPL OR @Apple,,apple apple aapl plans to launch iphone6 mini version in 2015 monday 8 december
623499026,FALSE,finalized,5,12/11/2014 9:53,3,0.8024,Tue Dec 09 03:22:34 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt adage watch the weekend s new tv ads from radioshack apple and more
623499027,FALSE,finalized,3,12/12/2014 21:36,1,1,Tue Dec 09 03:23:04 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt animaitoes why does my phone suck so much apple
623499028,FALSE,finalized,3,12/12/2014 8:54,1,1,Tue Dec 09 03:28:27 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt animaitoes why does my phone suck so much apple
623499029,FALSE,finalized,3,12/12/2014 9:14,1,1,Tue Dec 09 03:31:41 +0000 2014,5.42E+17,#AAPL OR @Apple,,apple fix addis phone so we can text each other pls and thx
623499030,FALSE,finalized,3,12/11/2014 19:10,3,1,Tue Dec 09 03:35:10 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt adage watch the weekend s new tv ads from radioshack apple and more
623499031,FALSE,finalized,3,12/12/2014 20:48,3,0.6575,Tue Dec 09 03:35:15 +0000 2014,5.42E+17,#AAPL OR @Apple,,apple hey you wan na use ifon siks jas follow rizalscandal and u will get it
623499032,FALSE,finalized,3,12/12/2014 17:45,3,1,Tue Dec 09 03:35:42 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt abdinsyakirin apple hey you wan na use ifon siks jas follow rizalscandal and u will get it
623499033,FALSE,finalized,3,12/12/2014 14:02,1,1,Tue Dec 09 03:39:22 +0000 2014,5.42E+17,#AAPL OR @Apple,,apple can you please make a charger that actually last
623499034,FALSE,finalized,6,12/12/2014 2:37,3,0.501,Tue Dec 09 03:46:07 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623499035,FALSE,finalized,4,12/12/2014 13:41,1,0.7689,Tue Dec 09 03:49:00 +0000 2014,5.42E+17,#AAPL OR @Apple,,arstechnica joemullin come on apple google et al get your stb together so we can bypass cable satellite companies
623499036,FALSE,finalized,3,12/11/2014 21:16,3,0.6843,Tue Dec 09 03:50:15 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623499037,FALSE,finalized,3,12/12/2014 1:34,3,1,Tue Dec 09 03:54:47 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623499038,FALSE,finalized,3,12/12/2014 3:13,3,0.6616,Tue Dec 09 03:55:51 +0000 2014,5.42E+17,#AAPL OR @Apple,,i applied for apple s head of social media opening i have a leg up because of my twitter skillz i am like the mark twain of twitter
623499039,FALSE,finalized,3,12/11/2014 21:00,5,0.6722,Tue Dec 09 04:02:18 +0000 2014,5.42E+17,#AAPL OR @Apple,,windows and yet i somehow would rather have a macbook air apple
623499040,FALSE,finalized,3,12/11/2014 18:38,1,1,Tue Dec 09 04:02:33 +0000 2014,5.42E+17,#AAPL OR @Apple,,ayyy my fourth phone charger this week broke today apple fuck you
623499041,FALSE,finalized,3,12/12/2014 13:42,3,1,Tue Dec 09 04:03:15 +0000 2014,5.42E+17,#AAPL OR @Apple,,apple pay or google wallet which is better biztechltd
623499042,FALSE,finalized,3,12/12/2014 2:23,3,1,Tue Dec 09 04:06:25 +0000 2014,5.42E+17,#AAPL OR @Apple,,apple apple inc is catching up on iphone6 supply but still lagging demand monday 8 december
623499043,FALSE,finalized,3,12/12/2014 11:19,3,1,Tue Dec 09 04:06:26 +0000 2014,5.42E+17,#AAPL OR @Apple,,the best iphone apps of the year according to apple apple monday 8 december
623499044,FALSE,finalized,3,12/12/2014 1:51,3,1,Tue Dec 09 04:15:04 +0000 2014,5.42E+17,#AAPL OR @Apple,,aapl in their own words investor robin chan talks about xiaomi s lei jun
623499045,FALSE,finalized,3,12/12/2014 14:27,3,1,Tue Dec 09 04:16:04 +0000 2014,5.42E+17,#AAPL OR @Apple,,watch the weekend s new tv ads from radioshack apple and more
623499046,FALSE,finalized,3,12/11/2014 23:38,1,1,Tue Dec 09 04:16:24 +0000 2014,5.42E+17,#AAPL OR @Apple,,so here s the deal i m taking this phone and beating the shit out of it fuck you appstore apple whatever your damn twitter is fuck you
623499047,FALSE,finalized,3,12/12/2014 21:20,3,1,Tue Dec 09 04:17:45 +0000 2014,5.42E+17,#AAPL OR @Apple,,my iphones working without a sim card on 3g not on wifi wtf apple
623499048,FALSE,finalized,3,12/11/2014 22:23,1,1,Tue Dec 09 04:20:10 +0000 2014,5.42E+17,#AAPL OR @Apple,,iphones are mad sensitive bro if it s too cold it dies even with a lot of battery left if it s too hot it shuts down as well smfh apple
623499049,FALSE,finalized,3,12/11/2014 21:02,3,0.6722,Tue Dec 09 04:29:44 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623499050,FALSE,finalized,3,12/12/2014 21:11,3,1,Tue Dec 09 04:30:48 +0000 2014,5.42E+17,#AAPL OR @Apple,,but when is apple gon na let me italicize
623499051,FALSE,finalized,3,12/12/2014 1:24,1,1,Tue Dec 09 04:35:31 +0000 2014,5.42E+17,#AAPL OR @Apple,,xcode aapl source kit crash in swift getting annoying now
623499052,FALSE,finalized,3,12/12/2014 3:01,3,0.6823,Tue Dec 09 04:38:54 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623499053,FALSE,finalized,3,12/12/2014 21:04,1,1,Tue Dec 09 04:45:46 +0000 2014,5.42E+17,#AAPL OR @Apple,,tyniaaaa fuck jcolenc and apple
623499054,FALSE,finalized,3,12/12/2014 11:19,1,1,Tue Dec 09 04:46:10 +0000 2014,5.42E+17,#AAPL OR @Apple,,worst thing i ever did was update the software on my computer this update is trash apple
623499055,FALSE,finalized,6,12/12/2014 20:34,5,0.497,Tue Dec 09 04:47:02 +0000 2014,5.42E+17,#AAPL OR @Apple,,simplyyours joh tyniaaaa jcolenc apple yeah
623499056,FALSE,finalized,3,12/12/2014 8:51,3,1,Tue Dec 09 04:47:32 +0000 2014,5.42E+17,#AAPL OR @Apple,,simplyyours joh scarfacesheed jcolenc apple i told him that but he s crazy
623499057,FALSE,finalized,4,12/12/2014 20:07,3,0.7232,Tue Dec 09 04:51:05 +0000 2014,5.42E+17,#AAPL OR @Apple,,simplyyours joh scarfacesheed jcolenc apple did the link bring you back to the pre ordered thing
623499058,FALSE,finalized,3,12/12/2014 19:56,3,1,Tue Dec 09 04:51:14 +0000 2014,5.42E+17,#AAPL OR @Apple,,meet elevate apple apple s pick for best iphone app of the year monday 8 december
623499059,FALSE,finalized,3,12/12/2014 2:02,3,1,Tue Dec 09 04:52:15 +0000 2014,5.42E+17,#AAPL OR @Apple,,apple now is your chance with apple tv verizon fios is going downhill fast they are now using crappy plastic stbs with no displays
623499060,FALSE,finalized,3,12/11/2014 20:31,3,0.6774,Tue Dec 09 04:52:46 +0000 2014,5.42E+17,#AAPL OR @Apple,,scarfacesheed jcolenc apple he ain t steal it apple did
623499061,FALSE,finalized,4,12/12/2014 9:06,3,0.7253,Tue Dec 09 04:54:25 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623499062,FALSE,finalized,3,12/12/2014 2:25,3,0.6801,Tue Dec 09 05:00:58 +0000 2014,5.42E+17,#AAPL OR @Apple,,i m not playing no games jcolenc apple
623499063,FALSE,finalized,3,12/11/2014 23:31,1,1,Tue Dec 09 05:01:02 +0000 2014,5.42E+17,#AAPL OR @Apple,,so with ios8 u can delete a contact but its not actually deleted fml fuck u apple
623499064,FALSE,finalized,3,12/11/2014 22:25,1,1,Tue Dec 09 05:03:50 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt dbreeeezy so with ios8 u can delete a contact but its not actually deleted fml fuck u apple
623499065,FALSE,finalized,6,12/12/2014 4:58,1,0.3512,Tue Dec 09 05:07:08 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree
623499066,FALSE,finalized,3,12/12/2014 13:42,1,1,Tue Dec 09 05:20:33 +0000 2014,5.42E+17,#AAPL OR @Apple,,apple my phone just died at 5 and i feel betrayed
623499067,FALSE,finalized,3,12/12/2014 8:40,3,1,Tue Dec 09 05:23:30 +0000 2014,5.42E+17,#AAPL OR @Apple,,a for apple a for adnantariqbajwa a for air mun
623499068,FALSE,finalized,6,12/11/2014 21:26,3,0.6591,Tue Dec 09 05:27:20 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt onerepublic studio at 45 000 ft one outlet 4 computers apple we need the batteries of the future now
623499069,FALSE,finalized,3,12/12/2014 21:31,1,1,Tue Dec 09 05:36:24 +0000 2014,5.42E+17,#AAPL OR @Apple,,dear apple worst idea ever fix it
623499070,FALSE,finalized,6,12/12/2014 12:21,3,0.5189,Tue Dec 09 05:37:20 +0000 2014,5.42E+17,#AAPL OR @Apple,,i need new emojis preferably some brown people an shxt like that apple
623499071,FALSE,finalized,3,12/12/2014 22:00,1,0.674,Tue Dec 09 05:37:46 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt jus trippy i need new emojis preferably some brown people an shxt like that apple
623499072,FALSE,finalized,3,12/11/2014 21:18,3,0.6505,Tue Dec 09 05:40:26 +0000 2014,5.42E+17,#AAPL OR @Apple,,apple make the settings page less horrific
623499073,FALSE,finalized,3,12/11/2014 20:30,1,1,Tue Dec 09 05:45:01 +0000 2014,5.42E+17,#AAPL OR @Apple,,hey apple what the hell is this hahaha
623499074,FALSE,finalized,3,12/12/2014 21:34,3,0.6661,Tue Dec 09 05:45:11 +0000 2014,5.42E+17,#AAPL OR @Apple,,i wish phones had an infinite amount of storage apple you need to do something about that
623499075,FALSE,finalized,3,12/11/2014 21:13,1,1,Tue Dec 09 05:47:35 +0000 2014,5.42E+17,#AAPL OR @Apple,,my spellcheck makes me wan na stab somebody that isn t the fuckin word i wanted to use apple
623499076,FALSE,finalized,3,12/11/2014 20:54,3,0.6722,Tue Dec 09 05:47:49 +0000 2014,5.42E+17,#AAPL OR @Apple,,i m learning all about apple store at influenster apple
623499077,FALSE,finalized,3,12/11/2014 14:45,1,0.6491,Tue Dec 09 05:56:59 +0000 2014,5.42E+17,#AAPL OR @Apple,,apple yh news china reminds apple on need to support privacy security in its products apple can have access
623499078,FALSE,finalized,3,12/12/2014 12:39,1,1,Tue Dec 09 05:59:24 +0000 2014,5.42E+17,#AAPL OR @Apple,,angelicaxpham does it look like i fucking have 12 days apple
623499079,FALSE,finalized,4,12/11/2014 14:09,3,1,Tue Dec 09 06:00:04 +0000 2014,5.42E+17,#AAPL OR @Apple,,aapl apple inc international business machines corp exxon mobil corpora
623499080,FALSE,finalized,3,12/11/2014 20:17,3,1,Tue Dec 09 06:04:39 +0000 2014,5.42E+17,#AAPL OR @Apple,,teamcavuto justinraimondo apple it s you
623499081,FALSE,finalized,3,12/11/2014 20:29,3,0.6774,Tue Dec 09 06:05:17 +0000 2014,5.42E+17,#AAPL OR @Apple,,yosemite is dope except for that one glitch that moves the message window all over the place apple
623499082,FALSE,finalized,3,12/12/2014 16:21,3,0.7039,Tue Dec 09 06:31:21 +0000 2014,5.42E+17,#AAPL OR @Apple,,laurelcatherine apple gotnewsdotcom that proves nothing
623499083,FALSE,finalized,3,12/11/2014 22:27,3,0.6965,Tue Dec 09 06:34:05 +0000 2014,5.42E+17,#AAPL OR @Apple,,where are they going with this come on apple
623499084,FALSE,finalized,3,12/12/2014 2:23,1,1,Tue Dec 09 06:34:22 +0000 2014,5.42E+17,#AAPL OR @Apple,,ganondaif why is the quality so bad on these webcam pics excuse me apple
623499085,FALSE,finalized,3,12/12/2014 21:30,3,0.6884,Tue Dec 09 06:50:31 +0000 2014,5.42E+17,#AAPL OR @Apple,,losing two factor recovery key could permanently lock apple id aapl
623499086,FALSE,finalized,3,12/12/2014 9:30,5,0.6581,Tue Dec 09 06:52:51 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt jus trippy i need new emojis preferably some brown people an shxt like that apple
623499087,FALSE,finalized,3,12/12/2014 22:13,5,0.6658,Tue Dec 09 06:55:30 +0000 2014,5.42E+17,#AAPL OR @Apple,,great apple my phone number is so accurate
623499088,FALSE,finalized,3,12/12/2014 21:47,1,1,Tue Dec 09 06:58:01 +0000 2014,5.42E+17,#AAPL OR @Apple,,apple thanks for making the shittiest chargers
623499089,FALSE,finalized,3,12/12/2014 21:42,1,1,Tue Dec 09 07:00:00 +0000 2014,5.42E+17,#AAPL OR @Apple,,the hell does this mean apple one day skype won t let me login now i can t even open the app
623499090,FALSE,finalized,3,12/12/2014 12:14,3,0.7016,Tue Dec 09 07:01:50 +0000 2014,5.42E+17,#AAPL OR @Apple,,mzhoov bionicbombshell they got a nigga in a turban why cant we have a sista in a headscarf apple
623499091,FALSE,finalized,3,12/11/2014 21:19,3,1,Tue Dec 09 07:03:54 +0000 2014,5.42E+17,#AAPL OR @Apple,,apple 113 matches 8 increase in earnings 2014q3 eps 1 42 in ios app donkey stocks on your iphone aapl
623499092,FALSE,finalized,3,12/12/2014 3:33,3,0.6635,Tue Dec 09 07:05:13 +0000 2014,5.42E+17,#AAPL OR @Apple,,mzhoov bionicbombshell be warned apple if consuela gets a quincenera emoji tasha better get a juke session emoji
623499093,FALSE,finalized,3,12/12/2014 16:15,3,0.6823,Tue Dec 09 07:06:48 +0000 2014,5.42E+17,#AAPL OR @Apple,,mzhoov bionicbombshell damnit apple i want footwork
623499094,FALSE,finalized,3,12/12/2014 1:40,1,1,Tue Dec 09 07:08:02 +0000 2014,5.42E+17,#AAPL OR @Apple,,these damn apple commercials are getting worse and worse
623499095,FALSE,finalized,3,12/12/2014 19:56,not_relevant,0.7113,Tue Dec 09 07:08:36 +0000 2014,5.42E+17,#AAPL OR @Apple,,mzhoov bionicbombshell apple nope thats danny terrio i want jamal doing the percolator
623499096,FALSE,finalized,3,12/12/2014 2:08,1,1,Tue Dec 09 07:08:57 +0000 2014,5.42E+17,#AAPL OR @Apple,,no apple don t remind me tomorrow just f ing tell me what the updates you want to install actually are
623499097,FALSE,finalized,3,12/11/2014 20:50,3,0.667,Tue Dec 09 07:12:40 +0000 2014,5.42E+17,#AAPL OR @Apple,,lydiaslyfe bionicbombshell apple apple better get to working
623499098,FALSE,finalized,4,12/12/2014 21:23,3,0.7423,Tue Dec 09 07:15:04 +0000 2014,5.42E+17,#AAPL OR @Apple,,aapl in their own words baidu s robin li on xiaomi founder lei jun s guts
623499099,FALSE,finalized,3,12/11/2014 21:45,3,0.6722,Tue Dec 09 07:25:31 +0000 2014,5.42E+17,#AAPL OR @Apple,,last plaintiff in itunes antitrust lawsuit disqualified but the show must aapl apple mariannarosen
623499100,FALSE,finalized,3,12/12/2014 21:42,5,0.6513,Tue Dec 09 07:27:01 +0000 2014,5.42E+17,#AAPL OR @Apple,,rt swiftkey we re so excited to be named to apple s app store best of 2014 list this year apple
623499101,FALSE,finalized,3,12/12/2014 12:18,1,1,Tue Dec 09 07:30:46 +0000 2014,5.42E+17,#AAPL OR @Apple,,congrats apple on making an iphone recording drm protected so we can t play it anywhere we want fail
623499102,FALSE,finalized,3,12/12/2014 22:01,3,1,Tue Dec 09 07:38:20 +0000 2014,5.42E+17,#AAPL OR @Apple,,does anyone know if theres a smartwatch with a old fashioned clock face grandma needs a watch samsung apple mota
623499103,FALSE,finalized,3,12/11/2014 14:54,1,1,Tue Dec 09 07:42:30 +0000 2014,5.42E+17,#AAPL OR @Apple,,danger but ok apple wan na fuck with me
